p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,hl_category
2964.8003,2763.5690305237076,2488.14268712671,2432.5349052303145,2500.497651129247,2539.2056109516284,2628.0103764304586,2727.4895369172114,2775.929046242107,2728.435099373266,2544.887294935179,2359.427552152833,2403.7896979220104,2646.878713189413,2720.5350498300204,2700.8903095238093,Medium
3122.1461999999997,2920.885610074557,2613.195574511978,2541.597877173215,2594.9570732438133,2653.823575095174,2761.8268049430744,2881.5101993515277,2933.515671116742,2869.4711983403204,2668.468540270491,2461.5293299447594,2515.8450182896177,2769.7895801459363,2870.594257249223,2848.7495999999996,Medium
2992.6342,2801.4957467550876,2526.9864788936466,2494.8173354052637,2554.898463709246,2587.350102031976,2666.852504505702,2757.207849812807,2792.6184014783053,2762.6690079831287,2616.4492955930364,2426.9852548972335,2458.9244963534593,2681.233905879956,2755.777760282245,2722.8700000000003,Medium
1775.4312,1574.5931267447588,1537.7709525534033,1538.9443574090044,1537.2583259209953,1589.4822547523247,1623.7542642182434,1575.0904154353839,1591.8149265682514,1593.0227426351214,1608.7418791089792,1530.5175125233463,1497.7287403773905,1536.9259948700703,1594.878376295087,1687.3233333333333,Medium
2617.6793999999995,2428.2137604447403,2324.944871919425,2279.9487583588075,2326.3001357651533,2437.955011274568,2389.4444051726364,2348.6770892543072,2336.371583304899,2420.827595942855,2453.7599765101945,2373.0950666589406,2245.0649237253497,2302.4564105948693,2448.135366403394,2481.4273777777776,Medium
2578.3886,2393.2818715840494,2308.704590189044,2323.1483893277996,2383.077157192824,2378.607887594948,2419.290043904678,2382.4655244492496,2307.563281731107,2393.041825824511,2428.6260536763775,2380.246519962807,2269.8376806816214,2341.602599176193,2399.160423337197,2436.7408695652175,Medium
3856.2151000000003,3678.993012198306,3563.724897411261,3571.637279260659,3638.5960294035885,3698.779317513973,3677.219034842952,3582.737862146557,3617.8776129668563,3698.7919843806912,3672.8904342653855,3611.62152217067,3563.169594029667,3610.534132620413,3657.997746441094,3733.1603000000005,Medium
3849.6661,3679.599419502907,3580.739594348227,3601.7045004027414,3670.147640172254,3721.369857218209,3687.1351369844574,3582.223668393,3614.158084150914,3702.666220433021,3692.364978160579,3646.3994086797775,3599.6202683798356,3630.699634419544,3655.469212690704,3720.4131,Medium
3781.4367,3611.6792210137423,3511.5488880789126,3528.973174939372,3596.7566127208133,3653.111415775693,3623.293844517715,3515.5412864622276,3542.3372865997267,3631.7338742099973,3626.0435915399153,3578.2270370970678,3524.7036131191744,3556.0650695414483,3590.615914651001,3661.9782999999998,Medium
3805.6639,3640.003513955117,3536.4338162773797,3559.0358074225455,3634.29304420808,3680.205444676566,3646.976749953225,3533.4777038873835,3565.7583763761954,3663.6242485455136,3652.783909860855,3611.6145305556365,3556.7341544071833,3584.6302232992102,3613.1755039311165,3673.6047000000003,Medium
3834.0305000000003,3667.907807417502,3559.8109318187117,3562.2496174335283,3622.563610370762,3673.7647292307315,3663.989304308139,3586.3115063614896,3613.081916044319,3681.465325744388,3647.6518369733767,3592.0894572357965,3565.1458944345613,3609.6492427071357,3639.4559304639074,3710.5075,Medium
2453.3762,2222.5212059308456,2129.1426725658634,2098.7271963751878,2214.4169533363756,2309.421049850165,2244.2489136790587,2164.077009697882,2146.181228623872,2223.8405377570757,2306.3684650108794,2207.1932966589106,2082.1275278103158,2134.3695701873903,2238.248479441151,2314.0058000000004,Medium
2099.4345999999996,1873.2910447114666,1711.9903829145214,1692.6752924374812,1741.6096661168624,1899.4357452124393,1888.759595940998,1831.085264754435,1795.8687935770936,1828.058217836021,1910.1043239704613,1760.5021821743806,1663.2967082785315,1766.8237532366409,1883.101463611195,1987.6208470588233,Medium
1015.8477,867.1530321473831,766.5123350167469,781.665484081163,832.0713947093593,880.7291561407366,869.9480404957891,855.0651051471958,769.837801594008,842.8642083196279,914.8859469933238,806.9966735601954,739.0494159481286,797.579643649258,867.2477027458496,870.7169888888889,Medium
2547.9321000000004,2367.1493255895507,2237.032856582001,2190.6133062804915,2188.5559462795036,2312.495433858993,2313.3592802787944,2358.3814518964496,2353.1048454986926,2334.8703824599843,2337.9987468669615,2204.9782195291614,2186.1112174944788,2253.283032506135,2350.869664496,2436.4335000000005,Medium
2888.7235,2656.8850987654123,2501.224549755477,2489.3034504274865,2611.3182760050595,2717.397284329124,2631.0800887910914,2544.3483747204605,2564.5727607943004,2667.911283203415,2716.872121030579,2583.639160217036,2442.737978821451,2540.7947354952,2644.7504557592847,2723.1632217391307,Medium
922.6410000000001,694.5286889860228,486.9572665982971,511.5959988249597,631.7998617396892,797.6341174792328,726.2319394888307,538.1644428216422,532.810289201636,718.6078984990978,774.8719292089952,698.1095800887258,422.00264394066755,485.1715959531875,761.1618970870794,776.1322666666667,Medium
2568.8081,2369.8293122536184,2321.6737509467266,2256.262074223685,2402.8021739248015,2429.7595504333312,2393.692140212684,2322.8687464195477,2296.3980424598935,2415.5471393391176,2429.743933737537,2387.3983125406294,2244.433080084043,2290.9758234112737,2391.846229152961,2453.254609090909,Medium
3272.4180000000006,3072.5896148874026,3024.616636568872,2965.3891074463722,3102.9352676994527,3132.46168462846,3097.3803745319387,3027.0047551896173,3002.1971559423223,3114.1138264504852,3123.842934693851,3090.4459642551824,2951.01028225966,3005.6154350168345,3088.5169610953476,3139.366924137931,Medium
3214.4561999999996,3023.922272662287,2959.6680500611487,2910.1483510869266,3044.4400040523988,3102.5956468506797,3055.2871545024254,2944.3192789459467,2930.761433299673,3041.0063415415875,3095.1292935778647,3058.8415044530493,2896.7955555728136,2937.809930008589,3034.560221223372,3111.170179310345,Medium
3139.0838,2937.0811981570832,2889.906527409287,2858.066706364845,2984.5884787298082,3013.919606271614,2979.216085098573,2876.714681030829,2849.478817714267,2965.8322692836527,3030.879487568605,2989.6027853196415,2820.803600874753,2881.4602066551925,2956.954543589707,3022.0598758620686,Medium
3061.1139999999996,2859.6349742934003,2828.219299069783,2788.8889734894838,2901.4395317197027,2928.5104688040583,2904.871326319901,2828.765306192321,2794.7276795364423,2896.698022194451,2941.530330662912,2906.3739682502737,2753.2212640043053,2814.587221409352,2885.02841018606,2936.382124137931,Medium
3244.7347999999997,3073.9692039259917,3015.715462852418,2981.6605602322193,3080.204119778343,3136.435062435514,3102.794819877962,3010.002068664422,2993.9771987965414,3082.235529166921,3125.0484719434003,3097.232992621662,2975.3660523695617,2998.196797936993,3081.1702945355373,3133.6198275862066,Medium
3203.5136,2994.951906086155,2974.5012560159767,2927.9237892011065,3051.3831425614267,3094.7841240701573,3035.824777829408,2951.6636440539555,2926.680432598917,3046.053752014331,3094.9472582884114,3057.427935975914,2898.5308757086905,2940.3591167556083,3023.0422422963807,3088.334627586207,Medium
3244.3930999999993,3042.4489861764278,2964.8083223766366,2927.6112665718556,3040.5914698772567,3105.8984100487887,3072.425320859929,2964.5371315899506,2955.6654955944964,3061.407009179345,3105.407568094231,3055.868212999216,2895.9390540616155,2946.367560321278,3063.1616491855966,3133.5629275862066,Medium
2640.5061000000005,2410.8197470461714,2239.3979067869136,2225.3591712001025,2308.518873821876,2411.3101100541144,2403.5461254216975,2291.0068795432885,2327.7040072548084,2397.020806705044,2446.114789861428,2349.9459445883604,2150.369543315588,2240.727403349455,2441.1410703719107,2448.7812473684216,Medium
3482.1809,3282.896457390828,3174.6593573752325,3177.855952350184,3264.408541268604,3335.418465309234,3307.356797368193,3193.846942499002,3202.9467912375144,3288.6702486349236,3360.792804586301,3318.7460892342824,3134.357316255181,3181.963050913993,3310.2340990295224,3323.7755,Medium
2511.8608000000004,2332.8437639838116,2215.66875236745,2178.143504947082,2165.700251545451,2292.461201180575,2295.341428150455,2317.475583022893,2311.5348551927336,2316.1631602273897,2318.0758404363773,2182.688805514822,2173.19580317429,2230.87450540427,2316.82951376797,2401.2560000000003,Low
1725.7645,1459.6888594366717,1257.2026613796018,1226.3096485122833,1335.947551711552,1492.8625130295518,1504.41008820327,1317.7017338450585,1337.9017146700392,1454.7012880385798,1488.4272651099411,1378.6752367452439,1173.6541040156906,1254.912967691738,1519.8001702726042,1574.6677615384617,Low
1628.4966,1365.272477954856,1189.0538499325899,1173.144198036994,1291.9316729519774,1448.4274197429893,1429.020201311,1207.528999715761,1243.3966317937382,1380.8122693409493,1426.7168661580695,1342.069384507062,1130.3049232534506,1173.8385092209357,1428.5693775480913,1482.3200666666667,Low
1933.2546000000002,1688.2133001900545,1537.0154345326062,1517.3259766997137,1616.5342881408314,1749.4456086430453,1738.9735893810575,1578.6934969110625,1583.9170417979221,1704.766034856858,1737.514800366231,1648.9740494232635,1476.001320580542,1525.023578299316,1752.1524836419026,1786.7054666666668,Low
3220.1606,3027.92986298039,2919.1726828177725,2877.337583676725,2946.7229245299295,3042.785624339375,3038.316722855544,2949.79520744333,2954.6077709286487,3013.436780025841,3030.9422712884457,2959.865791758101,2880.5336580392654,2910.673634859042,3059.9696953040147,3074.8034,Low
4343.5932,4125.203425248224,3973.178998809054,3979.0488404774037,4032.0727057712456,4151.350973454787,4107.202276383492,4021.910054085342,4089.3347362035815,4118.28868867892,4124.00828491597,4020.96011653545,3938.704623960683,4014.817544490613,4129.874825207108,4179.854078787878,Low
4341.4425,4101.09392521618,3910.2014735705657,3916.2228514505123,3991.3924305575447,4149.686200669277,4074.419796645576,3958.215303263831,4044.304540002721,4085.840726725997,4116.784398525161,3995.8228872686077,3854.9684769022447,3949.224517492501,4121.53679313577,4166.294366666666,Low
3828.371,3619.6791040795315,3499.9083964755832,3522.0720171600997,3562.7254099554207,3649.128063874479,3610.9445516547835,3599.448611184296,3595.228177407512,3617.033328491529,3652.0121280033704,3560.1279308612015,3477.035457925186,3529.803476528693,3647.360898733189,3725.761066666667,Low
2553.7361,2375.734025128607,2269.0512908603055,2240.192119032527,2242.5361709586227,2370.966566733464,2335.520902401985,2346.7910818695555,2360.8494224069277,2357.495695145016,2379.644703477056,2272.454326921848,2235.725899035792,2276.864714071384,2364.004399327,2441.7563,Low
1112.7930000000001,918.3636517945571,871.9062526805686,908.3222020805924,931.6038421631354,1081.8124252201997,962.5609384955801,848.070946843309,868.431924711519,965.5198563594606,1035.8835001948482,971.2810859679902,868.7121070280176,851.9915582590831,961.193126982647,1022.4618,Low
1905.8779,1724.533516041809,1664.1479695829923,1622.0007189713535,1676.864954158513,1715.9687150718592,1714.6405976141248,1691.6477324590555,1693.7014216322514,1702.5405299811032,1721.4594806835576,1662.6763530100393,1605.8389424075215,1640.236164588439,1743.8062911976094,1829.6499666666664,Low
837.5438999999999,692.4568906752193,719.4789856612256,726.5534755520677,681.373103837257,654.1407792790708,736.2167640374602,738.0313132973587,683.4704605951002,775.1184475228391,700.595087012779,696.3998032215429,706.4492318903531,695.2787074965053,691.3893090543728,721.8985,Low
1732.8573999999999,1493.0422200539901,1357.4140840931352,1286.679776534884,1361.4945155896,1517.4632516576235,1509.0805710053066,1436.4870983293447,1436.2008939264244,1512.368093634362,1484.7067054760378,1393.431769825588,1240.3971261437086,1352.9637583192668,1552.5689256532123,1634.0643076923075,Low
4968.737299999999,4728.464851888567,4645.511548305547,4607.655170221886,4667.627696708754,4846.43998058221,4759.670643009777,4657.538966717231,4689.321309112253,4730.836768641086,4799.999680197569,4703.3088366684815,4571.074190176491,4650.1007247549205,4760.530684211413,4905.704338095236,Low
2751.3147000000004,2536.164794521853,2402.636888125068,2425.193576897174,2505.896463845347,2595.7805054874134,2527.869518859059,2463.3496225401113,2454.9453699603455,2545.7456108641095,2603.2278474369505,2502.5117218744076,2372.1415769606115,2422.242163250002,2552.095590064231,2610.483185714286,Low
2128.7352,1882.6985985406195,1792.9437980134123,1745.4331317738656,1811.6573111311056,1938.2895082893067,1907.495041875787,1829.990431415616,1853.7821287371141,1902.0922064457445,1930.2713166326555,1795.7944085396791,1723.2302015883465,1784.0680205057308,1910.3447270455547,2025.3994000000002,Low
1904.0371000000002,1643.8388211557165,1427.0012383511075,1421.4297483859782,1491.9394310704467,1684.8971223499634,1607.213852737431,1482.1054362093428,1590.9447457584852,1651.9303488720097,1617.5043212424823,1486.6219381656006,1376.417561617336,1471.2223723408981,1657.1623423972253,1724.6349666666667,Low
3229.0332000000003,2979.0226807514446,2779.9587957087324,2797.958468482345,2888.8818090264485,3053.5906659405655,2970.3360250687965,2806.941171517638,2916.134208878085,2981.472001501283,3008.536376817473,2900.3780677896884,2728.4900204974533,2823.0872924463597,3011.387930623547,3027.3410666666673,Low
2466.2947999999997,2310.2345516916203,2223.115985081787,2166.5361096825027,2173.989053436249,2237.5160775996114,2304.7123600269506,2321.295234678726,2280.047016504755,2314.8008070223286,2222.59493657103,2159.836924006964,2170.2922695138477,2223.9624091770447,2308.6002811537783,2364.8205272727273,Low
1236.828,1078.7664743169757,1052.2410330305222,1042.9266691714201,1008.2854227852719,1092.6164420911211,1090.7185748602901,1108.2784529790003,1093.437961216924,1120.9060439516613,1027.999268891715,1008.1217607667592,1056.2280215484498,1049.2747573154554,1099.7442415213116,1095.8574888888888,Low
2366.1818000000003,2198.3236328628273,2143.016404240292,2111.5023336398867,2146.748238962904,2230.146468106048,2208.0058289544995,2175.479813147992,2154.6793122576805,2210.781078577233,2191.125056384222,2154.0518315393606,2107.7041714385905,2141.134325588427,2212.328838752342,2252.1890000000003,Low
2345.7107,2118.040451569178,2011.0395039295531,2007.676440280224,2114.170285352456,2248.020759952452,2182.375758716108,2010.6506912912953,2023.067225637197,2162.2099890141444,2206.099467551705,2158.8928733447337,1967.2814461889768,2014.440108936357,2169.2133902245137,2248.559857894737,Low
1953.0776999999998,1832.1973465880924,1801.0216898259173,1780.4431465386963,1792.4874122997219,1791.2254925466143,1794.6423876727456,1823.5175159591713,1803.81448349716,1810.5604107543625,1813.798763585776,1776.4292628541239,1783.5095530281183,1759.6970700600828,1842.8777459571943,1854.7017285714282,Low
2562.675,2406.458256670461,2297.2653382341646,2244.448464645919,2249.5228754768996,2344.9691542522314,2404.1231108405896,2386.7060482573206,2364.098265017496,2408.062846572029,2323.385229086942,2272.432809630427,2244.6032651128176,2288.03768852061,2419.5138915252337,2465.774018181818,Low
2936.0813,2694.608027070464,2517.2919041056102,2547.2743757212647,2632.7928985873723,2785.881264173201,2697.4348217822394,2529.9823982391276,2633.3636121478803,2702.6171952537825,2744.399753800754,2644.6235593532147,2476.9494762661748,2557.595019024378,2729.2387532050357,2740.862445454545,Low
3805.3445,3570.14092158911,3379.937860372633,3396.5299101804762,3479.138453787972,3623.9662490575265,3549.1397700063076,3415.1872326545035,3501.2337451741814,3558.535798718645,3595.6737054790046,3487.1611293188976,3331.9557426815413,3417.417609525861,3591.371530422436,3623.4672655172417,Low
2574.2532,2359.5274423888877,2196.3016226122295,2117.0206488110007,2252.9944732551394,2343.352048848293,2322.0860768203734,2250.144781411569,2265.910933136985,2352.3430956051666,2319.34184194993,2232.0035283770912,2128.746278640062,2229.1700467436885,2326.146932900726,2422.3542888888887,Low
2583.1359,2376.6046125837215,2180.5065599980453,2171.2983831880124,2250.131889115,2381.4236604176454,2334.3302890944287,2242.3553179390246,2278.786292302056,2351.55601289257,2352.4042084263833,2258.6936225265467,2146.6190986899273,2224.3031439829515,2369.7302183598754,2386.8891444444444,Low
2570.5028999999995,2342.9416881169,2174.4055945342197,2141.957357232751,2212.766534481969,2364.465303005811,2307.9850966703493,2241.125186765981,2292.133961383708,2337.5067365188465,2325.593804804166,2214.1729710956897,2114.3919163692062,2206.2446053000654,2342.9626119819636,2400.1583666666666,Low
2532.9948,2315.546924502318,2143.4666229836807,2115.4320311918113,2195.693134661983,2337.9369731586567,2286.272723842183,2204.450715896898,2250.0488512777065,2305.7714914306603,2295.364270493741,2204.662283480935,2098.9823095183947,2179.4279948109183,2307.8387238144555,2349.136355555556,Low
2553.7954999999997,2330.9320017702235,2177.149402522629,2155.556174449101,2226.3906893761036,2368.550233612123,2297.2282834633506,2221.233741591109,2273.69861324351,2332.5557154715048,2336.588698094217,2233.4768060782403,2129.65816416362,2204.089117226127,2321.4935549155352,2373.8981666666664,Low
2529.7417,2313.1511738690615,2144.619243083086,2118.129811086693,2197.6111114213945,2337.513939827811,2282.442863739527,2199.0660880866444,2245.4934082333257,2304.7585477843572,2298.451407338477,2209.3762720848968,2102.443379376255,2178.0452343932193,2300.76369007787,2341.0778555555557,Low
2518.6906000000004,2320.7441887353248,2145.6923775944315,2112.8964808908754,2183.237114915784,2291.853213158669,2275.4535430662836,2219.659375786576,2246.613683701292,2295.64097953518,2268.1101907106136,2180.480835252565,2096.983261839976,2189.3402620679108,2305.677324108725,2333.1127555555563,Low
